Compressor,Dataset,Field,REL Error Bound,ABS Error Bound,Iteration,Compression Rate,Decompression Rate,Avg Difference,Avg Error,Difference Range,Error Range,Max Error,Max PW-REL Error,Max REL Error,Min Error,Min PW-REL Error,Min REL Error,MSE,Number of Elements,PSNR,RMSE,NRMSE,Max Value,Mean Value,Min Value,Value Range,Std Dev,Bit Rate,Compressed Size,Compression Ratio,Decompressed Size,Uncompressed Size,Compression Runtime (s),Decompression Runtime (s),CPU Core,Compression Energy (J),Decompression Energy (J)
sz3,hacc,vx.f32,1.000000e-03,7.614874e+00,3,0.000000e+00,0.000000e+00,1.667712e-04,3.320937e+00,1.522975e+01,7.614873e+00,7.614873e+00,5.460973e+06,9.999999e-04,0.000000e+00,0.000000e+00,0.000000e+00,1.562467e+01,1073726487,6.569514e+01,3.952806e+00,5.190902e-04,3.914495e+03,-3.073701e-03,-3.700378e+03,7.614874e+03,3.073786e+02,5.042987e+00,676848523,6.345446e+00,4294905948,4294905948,3.482798e+01,2.945643e+01,0,7.898204e+03,6.584531e+03
sz3,hacc,vx.f32,1.000000e-03,7.614874e+00,4,0.000000e+00,0.000000e+00,1.667712e-04,3.320937e+00,1.522975e+01,7.614873e+00,7.614873e+00,5.460973e+06,9.999999e-04,0.000000e+00,0.000000e+00,0.000000e+00,1.562467e+01,1073726487,6.569514e+01,3.952806e+00,5.190902e-04,3.914495e+03,-3.073701e-03,-3.700378e+03,7.614874e+03,3.073786e+02,5.042987e+00,676848523,6.345446e+00,4294905948,4294905948,3.479646e+01,2.944548e+01,0,7.781373e+03,6.585060e+03
sz3,hacc,vx.f32,1.000000e-04,7.614874e-01,0,0.000000e+00,0.000000e+00,8.731552e-06,3.331546e-01,1.522974e+00,7.614870e-01,7.614870e-01,5.588385e+06,9.999995e-05,0.000000e+00,0.000000e+00,0.000000e+00,1.570516e-01,1073726487,8.567283e+01,3.962974e-01,5.204254e-05,3.914495e+03,-3.073701e-03,-3.700378e+03,7.614874e+03,3.073786e+02,8.359093e+00,1121922448,3.828167e+00,4294905948,4294905948,6.627981e+01,4.079562e+01,2,1.481360e+04,9.086651e+03
sz3,hacc,vx.f32,1.000000e-04,7.614874e-01,1,0.000000e+00,0.000000e+00,8.731552e-06,3.331546e-01,1.522974e+00,7.614870e-01,7.614870e-01,5.588385e+06,9.999995e-05,0.000000e+00,0.000000e+00,0.000000e+00,1.570516e-01,1073726487,8.567283e+01,3.962974e-01,5.204254e-05,3.914495e+03,-3.073701e-03,-3.700378e+03,7.614874e+03,3.073786e+02,8.359093e+00,1121922448,3.828167e+00,4294905948,4294905948,3.346510e+01,4.034300e+01,2,7.470475e+03,8.989346e+03
sz3,hacc,vx.f32,1.000000e-04,7.614874e-01,2,0.000000e+00,0.000000e+00,8.731552e-06,3.331546e-01,1.522974e+00,7.614870e-01,7.614870e-01,5.588385e+06,9.999995e-05,0.000000e+00,0.000000e+00,0.000000e+00,1.570516e-01,1073726487,8.567283e+01,3.962974e-01,5.204254e-05,3.914495e+03,-3.073701e-03,-3.700378e+03,7.614874e+03,3.073786e+02,8.359093e+00,1121922448,3.828167e+00,4294905948,4294905948,3.350003e+01,4.072170e+01,2,7.477335e+03,9.076496e+03
sz3,hacc,vx.f32,1.000000e-04,7.614874e-01,3,0.000000e+00,0.000000e+00,8.731552e-06,3.331546e-01,1.522974e+00,7.614870e-01,7.614870e-01,5.588385e+06,9.999995e-05,0.000000e+00,0.000000e+00,0.000000e+00,1.570516e-01,1073726487,8.567283e+01,3.962974e-01,5.204254e-05,3.914495e+03,-3.073701e-03,-3.700378e+03,7.614874e+03,3.073786e+02,8.359093e+00,1121922448,3.828167e+00,4294905948,4294905948,3.354342e+01,4.058854e+01,2,7.487754e+03,9.102438e+03
sz3,hacc,vx.f32,1.000000e-04,7.614874e-01,4,0.000000e+00,0.000000e+00,8.731552e-06,3.331546e-01,1.522974e+00,7.614870e-01,7.614870e-01,5.588385e+06,9.999995e-05,0.000000e+00,0.000000e+00,0.000000e+00,1.570516e-01,1073726487,8.567283e+01,3.962974e-01,5.204254e-05,3.914495e+03,-3.073701e-03,-3.700378e+03,7.614874e+03,3.073786e+02,8.359093e+00,1121922448,3.828167e+00,4294905948,4294905948,3.351107e+01,4.045334e+01,2,7.482247e+03,9.013976e+03
sz3,hacc,vx.f32,1.000000e-05,7.614874e-02,0,0.000000e+00,0.000000e+00,1.853573e-06,3.331289e-02,1.522973e-01,7.614869e-02,7.614869e-02,2.087259e+05,9.999994e-06,0.000000e+00,0.000000e+00,0.000000e+00,1.570324e-03,1073726487,1.056734e+02,3.962731e-02,5.203935e-06,3.914495e+03,-3.073701e-03,-3.700378e+03,7.614874e+03,3.073786e+02,1.168776e+01,1568682649,2.737906e+00,4294905948,4294905948,6.892740e+01,6.415256e+01,7,1.537897e+04,1.421256e+04
sz3,hacc,vx.f32,1.000000e-05,7.614874e-02,1,0.000000e+00,0.000000e+00,1.853573e-06,3.331289e-02,1.522973e-01,7.614869e-02,7.614869e-02,2.087259e+05,9.999994e-06,0.000000e+00,0.000000e+00,0.000000e+00,1.570324e-03,1073726487,1.056734e+02,3.962731e-02,5.203935e-06,3.914495e+03,-3.073701e-03,-3.700378e+03,7.614874e+03,3.073786e+02,1.168776e+01,1568682649,2.737906e+00,4294905948,4294905948,3.562867e+01,6.431633e+01,7,7.947645e+03,1.423162e+04
sz3,hacc,vx.f32,1.000000e-05,7.614874e-02,2,0.000000e+00,0.000000e+00,1.853573e-06,3.331289e-02,1.522973e-01,7.614869e-02,7.614869e-02,2.087259e+05,9.999994e-06,0.000000e+00,0.000000e+00,0.000000e+00,1.570324e-03,1073726487,1.056734e+02,3.962731e-02,5.203935e-06,3.914495e+03,-3.073701e-03,-3.700378e+03,7.614874e+03,3.073786e+02,1.168776e+01,1568682649,2.737906e+00,4294905948,4294905948,3.582024e+01,6.425859e+01,7,7.979820e+03,1.422053e+04
sz3,hacc,vx.f32,1.000000e-05,7.614874e-02,3,0.000000e+00,0.000000e+00,1.853573e-06,3.331289e-02,1.522973e-01,7.614869e-02,7.614869e-02,2.087259e+05,9.999994e-06,0.000000e+00,0.000000e+00,0.000000e+00,1.570324e-03,1073726487,1.056734e+02,3.962731e-02,5.203935e-06,3.914495e+03,-3.073701e-03,-3.700378e+03,7.614874e+03,3.073786e+02,1.168776e+01,1568682649,2.737906e+00,4294905948,4294905948,3.565659e+01,6.453536e+01,7,7.947984e+03,1.428367e+04
sz3,hacc,vx.f32,1.000000e-05,7.614874e-02,4,0.000000e+00,0.000000e+00,1.853573e-06,3.331289e-02,1.522973e-01,7.614869e-02,7.614869e-02,2.087259e+05,9.999994e-06,0.000000e+00,0.000000e+00,0.000000e+00,1.570324e-03,1073726487,1.056734e+02,3.962731e-02,5.203935e-06,3.914495e+03,-3.073701e-03,-3.700378e+03,7.614874e+03,3.073786e+02,1.168776e+01,1568682649,2.737906e+00,4294905948,4294905948,3.565322e+01,6.429323e+01,7,7.947338e+03,1.423212e+04
sz3,hacc,vx.f32,1.000000e-06,7.614874e-03,0,0.000000e+00,0.000000e+00,-1.120706e-07,3.240004e-03,1.522974e-02,7.614873e-03,7.614873e-03,7.269118e+04,1.000000e-06,0.000000e+00,0.000000e+00,0.000000e+00,1.535975e-05,1073726487,1.257694e+02,3.919152e-03,5.146707e-07,3.914495e+03,-3.073701e-03,-3.700378e+03,7.614874e+03,3.073786e+02,1.548162e+01,2077877797,2.066968e+00,4294905948,4294905948,7.852291e+01,9.602018e+01,4,1.748508e+04,2.117263e+04
sz3,hacc,vx.f32,1.000000e-06,7.614874e-03,1,0.000000e+00,0.000000e+00,-1.120706e-07,3.240004e-03,1.522974e-02,7.614873e-03,7.614873e-03,7.269118e+04,1.000000e-06,0.000000e+00,0.000000e+00,0.000000e+00,1.535975e-05,1073726487,1.257694e+02,3.919152e-03,5.146707e-07,3.914495e+03,-3.073701e-03,-3.700378e+03,7.614874e+03,3.073786e+02,1.548162e+01,2077877797,2.066968e+00,4294905948,4294905948,4.390707e+01,9.927502e+01,4,9.754915e+03,2.184613e+04
sz3,hacc,vx.f32,1.000000e-06,7.614874e-03,2,0.000000e+00,0.000000e+00,-1.120706e-07,3.240004e-03,1.522974e-02,7.614873e-03,7.614873e-03,7.269118e+04,1.000000e-06,0.000000e+00,0.000000e+00,0.000000e+00,1.535975e-05,1073726487,1.257694e+02,3.919152e-03,5.146707e-07,3.914495e+03,-3.073701e-03,-3.700378e+03,7.614874e+03,3.073786e+02,1.548162e+01,2077877797,2.066968e+00,4294905948,4294905948,4.387698e+01,9.931044e+01,4,9.750694e+03,2.184008e+04
sz3,hacc,vx.f32,1.000000e-06,7.614874e-03,3,0.000000e+00,0.000000e+00,-1.120706e-07,3.240004e-03,1.522974e-02,7.614873e-03,7.614873e-03,7.269118e+04,1.000000e-06,0.000000e+00,0.000000e+00,0.000000e+00,1.535975e-05,1073726487,1.257694e+02,3.919152e-03,5.146707e-07,3.914495e+03,-3.073701e-03,-3.700378e+03,7.614874e+03,3.073786e+02,1.548162e+01,2077877797,2.066968e+00,4294905948,4294905948,4.415157e+01,9.455794e+01,4,9.815610e+03,2.084309e+04
sz3,hacc,vx.f32,1.000000e-06,7.614874e-03,4,0.000000e+00,0.000000e+00,-1.120706e-07,3.240004e-03,1.522974e-02,7.614873e-03,7.614873e-03,7.269118e+04,1.000000e-06,0.000000e+00,0.000000e+00,0.000000e+00,1.535975e-05,1073726487,1.257694e+02,3.919152e-03,5.146707e-07,3.914495e+03,-3.073701e-03,-3.700378e+03,7.614874e+03,3.073786e+02,1.548162e+01,2077877797,2.066968e+00,4294905948,4294905948,4.409709e+01,9.451020e+01,4,9.794452e+03,2.117699e+04
zfp,hacc,vx.f32,1.000000e-01,7.614874e+02,0,0.000000e+00,0.000000e+00,-1.938419e+00,5.315257e+01,1.498922e+03,7.629266e+02,7.629266e+02,2.748779e+09,1.001890e-01,0.000000e+00,0.000000e+00,0.000000e+00,4.654766e+03,1073726487,4.095428e+01,6.822584e+01,8.959551e-03,3.914495e+03,-3.073701e-03,-3.700378e+03,7.614874e+03,3.073786e+02,4.006098e+00,537681632,7.987823e+00,4294905948,4294905948,1.458577e+01,1.386264e+01,1,3.278341e+03,3.116485e+03
zfp,hacc,vx.f32,1.000000e-01,7.614874e+02,1,0.000000e+00,0.000000e+00,-1.938419e+00,5.315257e+01,1.498922e+03,7.629266e+02,7.629266e+02,2.748779e+09,1.001890e-01,0.000000e+00,0.000000e+00,0.000000e+00,4.654766e+03,1073726487,4.095428e+01,6.822584e+01,8.959551e-03,3.914495e+03,-3.073701e-03,-3.700378e+03,7.614874e+03,3.073786e+02,4.006098e+00,537681632,7.987823e+00,4294905948,4294905948,1.447072e+01,1.389216e+01,1,3.228943e+03,3.109408e+03
zfp,hacc,vx.f32,1.000000e-01,7.614874e+02,2,0.000000e+00,0.000000e+00,-1.938419e+00,5.315257e+01,1.498922e+03,7.629266e+02,7.629266e+02,2.748779e+09,1.001890e-01,0.000000e+00,0.000000e+00,0.000000e+00,4.654766e+03,1073726487,4.095428e+01,6.822584e+01,8.959551e-03,3.914495e+03,-3.073701e-03,-3.700378e+03,7.614874e+03,3.073786e+02,4.006098e+00,537681632,7.987823e+00,4294905948,4294905948,1.444748e+01,1.383146e+01,1,3.223210e+03,3.099580e+03
zfp,hacc,vx.f32,1.000000e-01,7.614874e+02,3,0.000000e+00,0.000000e+00,-1.938419e+00,5.315257e+01,1.498922e+03,7.629266e+02,7.629266e+02,2.748779e+09,1.001890e-01,0.000000e+00,0.000000e+00,0.000000e+00,4.654766e+03,1073726487,4.095428e+01,6.822584e+01,8.959551e-03,3.914495e+03,-3.073701e-03,-3.700378e+03,7.614874e+03,3.073786e+02,4.006098e+00,537681632,7.987823e+00,4294905948,4294905948,1.445285e+01,1.388381e+01,1,3.222611e+03,3.108600e+03
zfp,hacc,vx.f32,1.000000e-01,7.614874e+02,4,0.000000e+00,0.000000e+00,-1.938419e+00,5.315257e+01,1.498922e+03,7.629266e+02,7.629266e+02,2.748779e+09,1.001890e-01,0.000000e+00,0.000000e+00,0.000000e+00,4.654766e+03,1073726487,4.095428e+01,6.822584e+01,8.959551e-03,3.914495e+03,-3.073701e-03,-3.700378e+03,7.614874e+03,3.073786e+02,4.006098e+00,537681632,7.987823e+00,4294905948,4294905948,1.446448e+01,1.381720e+01,1,3.227078e+03,3.096255e+03
zfp,hacc,vx.f32,1.000000e-02,7.614874e+01,0,0.000000e+00,0.000000e+00,7.302674e-02,8.476257e+00,1.399993e+02,9.199930e+01,9.199930e+01,3.435974e+08,1.208153e-02,0.000000e+00,0.000000e+00,0.000000e+00,1.109711e+02,1073726487,5.718115e+01,1.053428e+01,1.383382e-03,3.914495e+03,-3.073701e-03,-3.700378e+03,7.614874e+03,3.073786e+02,6.671790e+00,895459744,4.796314e+00,4294905948,4294905948,2.041691e+01,2.151145e+01,8,4.545211e+03,4.800479e+03
zfp,hacc,vx.f32,1.000000e-02,7.614874e+01,1,0.000000e+00,0.000000e+00,7.302674e-02,8.476257e+00,1.399993e+02,9.199930e+01,9.199930e+01,3.435974e+08,1.208153e-02,0.000000e+00,0.000000e+00,0.000000e+00,1.109711e+02,1073726487,5.718115e+01,1.053428e+01,1.383382e-03,3.914495e+03,-3.073701e-03,-3.700378e+03,7.614874e+03,3.073786e+02,6.671790e+00,895459744,4.796314e+00,4294905948,4294905948,2.021185e+01,2.159234e+01,8,4.498404e+03,4.817207e+03
zfp,hacc,vx.f32,1.000000e-02,7.614874e+01,2,0.000000e+00,0.000000e+00,7.302674e-02,8.476257e+00,1.399993e+02,9.199930e+01,9.199930e+01,3.435974e+08,1.208153e-02,0.000000e+00,0.000000e+00,0.000000e+00,1.109711e+02,1073726487,5.718115e+01,1.053428e+01,1.383382e-03,3.914495e+03,-3.073701e-03,-3.700378e+03,7.614874e+03,3.073786e+02,6.671790e+00,895459744,4.796314e+00,4294905948,4294905948,2.020940e+01,2.148001e+01,8,4.499198e+03,4.795163e+03
zfp,hacc,vx.f32,1.000000e-02,7.614874e+01,3,0.000000e+00,0.000000e+00,7.302674e-02,8.476257e+00,1.399993e+02,9.199930e+01,9.199930e+01,3.435974e+08,1.208153e-02,0.000000e+00,0.000000e+00,0.000000e+00,1.109711e+02,1073726487,5.718115e+01,1.053428e+01,1.383382e-03,3.914495e+03,-3.073701e-03,-3.700378e+03,7.614874e+03,3.073786e+02,6.671790e+00,895459744,4.796314e+00,4294905948,4294905948,2.020862e+01,2.147868e+01,8,4.499255e+03,4.793963e+03
zfp,hacc,vx.f32,1.000000e-02,7.614874e+01,4,0.000000e+00,0.000000e+00,7.302674e-02,8.476257e+00,1.399993e+02,9.199930e+01,9.199930e+01,3.435974e+08,1.208153e-02,0.000000e+00,0.000000e+00,0.000000e+00,1.109711e+02,1073726487,5.718115e+01,1.053428e+01,1.383382e-03,3.914495e+03,-3.073701e-03,-3.700378e+03,7.614874e+03,3.073786e+02,6.671790e+00,895459744,4.796314e+00,4294905948,4294905948,2.021573e+01,2.148973e+01,8,4.501904e+03,4.798869e+03
zfp,hacc,vx.f32,1.000000e-03,7.614874e+00,0,0.000000e+00,0.000000e+00,4.750972e-03,5.474813e-01,5.420130e+00,2.929255e+00,2.929255e+00,5.368710e+06,3.846754e-04,0.000000e+00,0.000000e+00,0.000000e+00,4.583188e-01,1073726487,8.102158e+01,6.769925e-01,8.890397e-05,3.914495e+03,-3.073701e-03,-3.700378e+03,7.614874e+03,3.073786e+02,1.066443e+01,1431334616,3.000630e+00,4294905948,4294905948,2.501750e+01,3.050838e+01,4,5.573136e+03,6.789135e+03
zfp,hacc,vx.f32,1.000000e-03,7.614874e+00,1,0.000000e+00,0.000000e+00,4.750972e-03,5.474813e-01,5.420130e+00,2.929255e+00,2.929255e+00,5.368710e+06,3.846754e-04,0.000000e+00,0.000000e+00,0.000000e+00,4.583188e-01,1073726487,8.102158e+01,6.769925e-01,8.890397e-05,3.914495e+03,-3.073701e-03,-3.700378e+03,7.614874e+03,3.073786e+02,1.066443e+01,1431334616,3.000630e+00,4294905948,4294905948,2.469457e+01,3.056264e+01,4,5.489025e+03,6.800958e+03
zfp,hacc,vx.f32,1.000000e-03,7.614874e+00,2,0.000000e+00,0.000000e+00,4.750972e-03,5.474813e-01,5.420130e+00,2.929255e+00,2.929255e+00,5.368710e+06,3.846754e-04,0.000000e+00,0.000000e+00,0.000000e+00,4.583188e-01,1073726487,8.102158e+01,6.769925e-01,8.890397e-05,3.914495e+03,-3.073701e-03,-3.700378e+03,7.614874e+03,3.073786e+02,1.066443e+01,1431334616,3.000630e+00,4294905948,4294905948,2.470826e+01,3.050787e+01,4,5.491169e+03,6.789567e+03
zfp,hacc,vx.f32,1.000000e-03,7.614874e+00,3,0.000000e+00,0.000000e+00,4.750972e-03,5.474813e-01,5.420130e+00,2.929255e+00,2.929255e+00,5.368710e+06,3.846754e-04,0.000000e+00,0.000000e+00,0.000000e+00,4.583188e-01,1073726487,8.102158e+01,6.769925e-01,8.890397e-05,3.914495e+03,-3.073701e-03,-3.700378e+03,7.614874e+03,3.073786e+02,1.066443e+01,1431334616,3.000630e+00,4294905948,4294905948,2.471951e+01,3.049951e+01,4,5.494361e+03,6.787076e+03
zfp,hacc,vx.f32,1.000000e-03,7.614874e+00,4,0.000000e+00,0.000000e+00,4.750972e-03,5.474813e-01,5.420130e+00,2.929255e+00,2.929255e+00,5.368710e+06,3.846754e-04,0.000000e+00,0.000000e+00,0.000000e+00,4.583188e-01,1073726487,8.102158e+01,6.769925e-01,8.890397e-05,3.914495e+03,-3.073701e-03,-3.700378e+03,7.614874e+03,3.073786e+02,1.066443e+01,1431334616,3.000630e+00,4294905948,4294905948,2.471362e+01,3.047640e+01,4,5.492084e+03,6.780312e+03
zfp,hacc,vx.f32,1.000000e-04,7.614874e-01,0,0.000000e+00,0.000000e+00,-5.975620e-04,6.843726e-02,6.216698e-01,3.113403e-01,3.113403e-01,1.342178e+06,4.088582e-05,0.000000e+00,0.000000e+00,0.000000e+00,7.161610e-03,1073726487,9.908315e+01,8.462630e-02,1.111329e-05,3.914495e+03,-3.073701e-03,-3.700378e+03,7.614874e+03,3.073786e+02,1.366476e+01,1834026352,2.341791e+00,4294905948,4294905948,2.738644e+01,3.630690e+01,5,6.092837e+03,8.088615e+03
zfp,hacc,vx.f32,1.000000e-04,7.614874e-01,1,0.000000e+00,0.000000e+00,-5.975620e-04,6.843726e-02,6.216698e-01,3.113403e-01,3.113403e-01,1.342178e+06,4.088582e-05,0.000000e+00,0.000000e+00,0.000000e+00,7.161610e-03,1073726487,9.908315e+01,8.462630e-02,1.111329e-05,3.914495e+03,-3.073701e-03,-3.700378e+03,7.614874e+03,3.073786e+02,1.366476e+01,1834026352,2.341791e+00,4294905948,4294905948,2.696997e+01,3.636134e+01,5,6.038421e+03,8.103667e+03
zfp,hacc,vx.f32,1.000000e-04,7.614874e-01,2,0.000000e+00,0.000000e+00,-5.975620e-04,6.843726e-02,6.216698e-01,3.113403e-01,3.113403e-01,1.342178e+06,4.088582e-05,0.000000e+00,0.000000e+00,0.000000e+00,7.161610e-03,1073726487,9.908315e+01,8.462630e-02,1.111329e-05,3.914495e+03,-3.073701e-03,-3.700378e+03,7.614874e+03,3.073786e+02,1.366476e+01,1834026352,2.341791e+00,4294905948,4294905948,2.697051e+01,3.627628e+01,5,6.001247e+03,8.081768e+03
zfp,hacc,vx.f32,1.000000e-04,7.614874e-01,3,0.000000e+00,0.000000e+00,-5.975620e-04,6.843726e-02,6.216698e-01,3.113403e-01,3.113403e-01,1.342178e+06,4.088582e-05,0.000000e+00,0.000000e+00,0.000000e+00,7.161610e-03,1073726487,9.908315e+01,8.462630e-02,1.111329e-05,3.914495e+03,-3.073701e-03,-3.700378e+03,7.614874e+03,3.073786e+02,1.366476e+01,1834026352,2.341791e+00,4294905948,4294905948,2.697238e+01,3.628739e+01,5,6.004405e+03,8.087615e+03
zfp,hacc,vx.f32,1.000000e-04,7.614874e-01,4,0.000000e+00,0.000000e+00,-5.975620e-04,6.843726e-02,6.216698e-01,3.113403e-01,3.113403e-01,1.342178e+06,4.088582e-05,0.000000e+00,0.000000e+00,0.000000e+00,7.161610e-03,1073726487,9.908315e+01,8.462630e-02,1.111329e-05,3.914495e+03,-3.073701e-03,-3.700378e+03,7.614874e+03,3.073786e+02,1.366476e+01,1834026352,2.341791e+00,4294905948,4294905948,2.698998e+01,3.640919e+01,5,6.010476e+03,8.119203e+03
zfp,hacc,vx.f32,1.000000e-05,7.614874e-02,0,0.000000e+00,0.000000e+00,7.521285e-05,8.554522e-03,7.773256e-02,3.889894e-02,3.889894e-02,1.677712e+05,5.108285e-06,0.000000e+00,0.000000e+00,0.000000e+00,1.118971e-04,1073726487,1.171451e+02,1.057814e-02,1.389142e-06,3.914495e+03,-3.073701e-03,-3.700378e+03,7.614874e+03,3.073786e+02,1.666476e+01,2236674464,1.920220e+00,4294905948,4294905948,2.936025e+01,4.199542e+01,4,6.523206e+03,9.334839e+03
zfp,hacc,vx.f32,1.000000e-05,7.614874e-02,1,0.000000e+00,0.000000e+00,7.521285e-05,8.554522e-03,7.773256e-02,3.889894e-02,3.889894e-02,1.677712e+05,5.108285e-06,0.000000e+00,0.000000e+00,0.000000e+00,1.118971e-04,1073726487,1.171451e+02,1.057814e-02,1.389142e-06,3.914495e+03,-3.073701e-03,-3.700378e+03,7.614874e+03,3.073786e+02,1.666476e+01,2236674464,1.920220e+00,4294905948,4294905948,2.888593e+01,4.207605e+01,4,6.419452e+03,9.356947e+03
zfp,hacc,vx.f32,1.000000e-05,7.614874e-02,2,0.000000e+00,0.000000e+00,7.521285e-05,8.554522e-03,7.773256e-02,3.889894e-02,3.889894e-02,1.677712e+05,5.108285e-06,0.000000e+00,0.000000e+00,0.000000e+00,1.118971e-04,1073726487,1.171451e+02,1.057814e-02,1.389142e-06,3.914495e+03,-3.073701e-03,-3.700378e+03,7.614874e+03,3.073786e+02,1.666476e+01,2236674464,1.920220e+00,4294905948,4294905948,2.888219e+01,4.209170e+01,4,6.416453e+03,9.353940e+03
zfp,hacc,vx.f32,1.000000e-05,7.614874e-02,3,0.000000e+00,0.000000e+00,7.521285e-05,8.554522e-03,7.773256e-02,3.889894e-02,3.889894e-02,1.677712e+05,5.108285e-06,0.000000e+00,0.000000e+00,0.000000e+00,1.118971e-04,1073726487,1.171451e+02,1.057814e-02,1.389142e-06,3.914495e+03,-3.073701e-03,-3.700378e+03,7.614874e+03,3.073786e+02,1.666476e+01,2236674464,1.920220e+00,4294905948,4294905948,2.890225e+01,4.201042e+01,4,6.419135e+03,9.330562e+03
zfp,hacc,vx.f32,1.000000e-05,7.614874e-02,4,0.000000e+00,0.000000e+00,7.521285e-05,8.554522e-03,7.773256e-02,3.889894e-02,3.889894e-02,1.677712e+05,5.108285e-06,0.000000e+00,0.000000e+00,0.000000e+00,1.118971e-04,1073726487,1.171451e+02,1.057814e-02,1.389142e-06,3.914495e+03,-3.073701e-03,-3.700378e+03,7.614874e+03,3.073786e+02,1.666476e+01,2236674464,1.920220e+00,4294905948,4294905948,2.890589e+01,4.211419e+01,4,6.417796e+03,9.353280e+03
zfp,hacc,vx.f32,1.000000e-06,7.614874e-03,0,0.000000e+00,0.000000e+00,4.817654e-06,5.345927e-04,4.843712e-03,2.429008e-03,2.429008e-03,5.243880e+03,3.189821e-07,0.000000e+00,0.000000e+00,0.000000e+00,4.371111e-07,1073726487,1.412273e+02,6.611438e-04,8.682269e-08,3.914495e+03,-3.073701e-03,-3.700378e+03,7.614874e+03,3.073786e+02,2.066476e+01,2773537728,1.548530e+00,4294905948,4294905948,3.237624e+01,4.962927e+01,5,7.195955e+03,1.103767e+04
zfp,hacc,vx.f32,1.000000e-06,7.614874e-03,1,0.000000e+00,0.000000e+00,4.817654e-06,5.345927e-04,4.843712e-03,2.429008e-03,2.429008e-03,5.243880e+03,3.189821e-07,0.000000e+00,0.000000e+00,0.000000e+00,4.371111e-07,1073726487,1.412273e+02,6.611438e-04,8.682269e-08,3.914495e+03,-3.073701e-03,-3.700378e+03,7.614874e+03,3.073786e+02,2.066476e+01,2773537728,1.548530e+00,4294905948,4294905948,3.177551e+01,4.970925e+01,5,7.064058e+03,1.110163e+04
zfp,hacc,vx.f32,1.000000e-06,7.614874e-03,2,0.000000e+00,0.000000e+00,4.817654e-06,5.345927e-04,4.843712e-03,2.429008e-03,2.429008e-03,5.243880e+03,3.189821e-07,0.000000e+00,0.000000e+00,0.000000e+00,4.371111e-07,1073726487,1.412273e+02,6.611438e-04,8.682269e-08,3.914495e+03,-3.073701e-03,-3.700378e+03,7.614874e+03,3.073786e+02,2.066476e+01,2773537728,1.548530e+00,4294905948,4294905948,3.180280e+01,4.963164e+01,5,7.075139e+03,1.104475e+04
zfp,hacc,vx.f32,1.000000e-06,7.614874e-03,3,0.000000e+00,0.000000e+00,4.817654e-06,5.345927e-04,4.843712e-03,2.429008e-03,2.429008e-03,5.243880e+03,3.189821e-07,0.000000e+00,0.000000e+00,0.000000e+00,4.371111e-07,1073726487,1.412273e+02,6.611438e-04,8.682269e-08,3.914495e+03,-3.073701e-03,-3.700378e+03,7.614874e+03,3.073786e+02,2.066476e+01,2773537728,1.548530e+00,4294905948,4294905948,3.178888e+01,4.975745e+01,5,7.065997e+03,1.107048e+04
zfp,hacc,vx.f32,1.000000e-06,7.614874e-03,4,0.000000e+00,0.000000e+00,4.817654e-06,5.345927e-04,4.843712e-03,2.429008e-03,2.429008e-03,5.243880e+03,3.189821e-07,0.000000e+00,0.000000e+00,0.000000e+00,4.371111e-07,1073726487,1.412273e+02,6.611438e-04,8.682269e-08,3.914495e+03,-3.073701e-03,-3.700378e+03,7.614874e+03,3.073786e+02,2.066476e+01,2773537728,1.548530e+00,4294905948,4294905948,3.182249e+01,4.969337e+01,5,7.250714e+03,1.140304e+04
mgard,hacc,vx.f32,1.000000e-01,7.614874e+02,0,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1073726487,inf,0.000000e+00,0.000000e+00,3.914495e+03,-3.073701e-03,-3.700378e+03,7.614874e+03,3.073786e+02,3.200000e+01,4294906051,1.000000e+00,4294905948,4294905948,4.962069e+02,2.383317e+02,13,1.100466e+05,5.270408e+04
mgard,hacc,vx.f32,1.000000e-01,7.614874e+02,0,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1073726487,inf,0.000000e+00,0.000000e+00,3.914495e+03,-3.073701e-03,-3.700378e+03,7.614874e+03,3.073786e+02,3.200000e+01,4294906051,1.000000e+00,4294905948,4294905948,4.984858e+02,2.377044e+02,30,2.596171e+05,1.210960e+05
mgard,hacc,vx.f32,1.000000e-01,7.614874e+02,1,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1073726487,inf,0.000000e+00,0.000000e+00,3.914495e+03,-3.073701e-03,-3.700378e+03,7.614874e+03,3.073786e+02,3.051801e-05,4096,1.048561e+06,4294905948,4294905948,4.949428e+02,2.380075e+02,30,2.636227e+05,1.178257e+05
